CODMUNRES,ANO,ABORTOS_SUS_MENOR_30,ABORTOS_SUS_30_A_39,ABORTOS_SUS_40_OU_MAIS
171430,2018,0,0,0
171430,2019,0,0,0
171430,2020,0,0,0
171660,2012,0,0,0
171660,2013,0,0,0
171660,2014,0,0,0
171660,2015,0,1,0
171660,2016,0,0,0
171660,2017,0,0,0
171660,2018,0,0,0
171660,2019,0,0,0
171660,2020,0,0,0
171750,2012,0,0,0
171750,2013,0,0,0
171750,2014,0,0,0
171750,2015,0,0,0
171750,2016,0,0,0
171750,2017,0,0,0
171750,2018,0,1,0
171750,2019,0,0,0
171750,2020,0,0,0
171820,2012,0,0,0
171820,2013,0,0,0
171820,2014,0,0,0
171820,2015,0,0,0
171820,2016,0,0,0
171820,2017,0,0,0
171820,2018,1,0,0
171820,2019,0,0,0
171820,2020,0,0,0
172085,2012,1,0,0
172085,2013,0,0,0
172085,2014,0,0,0
172085,2015,0,0,0
172085,2016,0,0,0
172085,2017,0,1,0
172085,2018,0,0,0
172085,2019,0,0,0
172085,2020,0,0,0
172100,2012,0,0,0
172100,2013,0,0,0
172100,2014,0,0,0
172100,2015,0,0,0
172100,2016,0,0,0
172100,2017,1,0,0
172100,2018,1,0,0
172100,2019,1,0,0
172100,2020,0,1,0
210005,2012,0,0,0
210005,2013,0,0,0
210005,2014,0,0,0
210005,2015,1,0,0
210005,2016,0,0,0
210005,2017,0,0,0
210005,2018,0,0,0
210005,2019,0,0,0
210005,2020,0,0,0
210020,2012,0,0,0
210020,2013,0,0,0
210020,2014,0,0,0
210020,2015,0,0,0
210020,2016,2,0,0
210020,2017,0,0,0
210020,2018,0,0,0
210020,2019,0,0,0
210020,2020,0,0,0
210080,2012,0,0,0
210080,2013,0,0,0
210080,2014,0,0,0
210080,2015,0,0,0
210080,2016,0,0,0
210080,2017,0,0,0
210080,2018,0,0,0
210080,2019,0,0,0
210080,2020,0,1,0
210120,2012,0,0,0
210120,2013,0,0,0
210120,2014,0,0,0
210120,2015,0,0,0
210120,2016,0,0,0
210120,2017,0,0,0
210120,2018,0,0,0
210120,2019,0,1,0
210120,2020,0,0,0
210200,2012,0,0,0
210200,2013,0,0,0
210200,2014,7,4,1
210200,2015,4,1,0
210200,2016,3,1,0
210200,2017,5,1,0
210200,2018,8,3,0
210200,2019,1,3,0
210200,2020,2,1,0
210210,2012,0,0,0
210210,2013,0,0,0
210210,2014,0,0,0
210210,2015,0,0,0
210210,2016,0,0,1
210210,2017,1,0,0
210210,2018,1,0,0
210210,2019,0,0,0
210210,2020,0,0,0
210300,2012,0,0,0
210300,2013,0,0,0
210300,2014,0,0,0
210300,2015,0,0,0
210300,2016,0,0,0
210300,2017,0,0,0
210300,2018,0,0,0
210300,2019,0,0,0
210300,2020,0,0,0
210317,2012,0,0,0
210317,2013,0,0,0
210317,2014,0,0,0
210317,2015,0,0,0
210317,2016,1,0,0
210317,2017,0,0,0
210317,2018,0,0,0
210317,2019,0,0,0
210317,2020,0,0,0
210320,2012,0,0,0
210320,2013,0,0,0
210320,2014,0,0,0
210320,2015,0,0,0
210320,2016,0,0,0
210320,2017,0,0,0
210320,2018,0,0,0
210320,2019,0,0,0
210320,2020,0,1,0
210405,2012,0,0,0
210405,2013,0,0,0
210405,2014,0,0,0
210405,2015,0,0,0
210405,2016,1,0,0
210405,2017,0,0,0
210405,2018,0,0,0
210405,2019,0,0,0
210405,2020,0,0,0
210407,2012,0,0,0
210407,2013,0,0,0
210407,2014,0,0,0
210407,2015,1,0,0
210407,2016,0,0,0
210407,2017,0,0,0
210407,2018,0,0,0
210407,2019,0,0,0
210407,2020,0,1,0
210510,2012,1,0,0
210510,2013,0,0,0
210510,2014,0,0,0
210510,2015,0,0,0
210510,2016,0,0,0
210510,2017,0,0,0
210510,2018,0,0,0
210510,2019,0,0,0
210510,2020,0,0,0
210540,2012,0,0,0
210540,2013,0,0,0
210540,2014,0,0,0
210540,2015,0,0,0
210540,2016,0,0,0
210540,2017,0,0,0
210540,2018,0,0,0
210540,2019,0,0,0
210540,2020,1,0,0
210545,2012,2,2,0
210545,2013,0,0,0
210545,2014,0,0,0
210545,2015,0,0,0
210545,2016,0,0,0
210545,2017,0,0,0
210545,2018,0,0,0
210545,2019,0,0,0
210545,2020,0,0,0
210547,2012,0,0,0
210547,2013,0,0,0
210547,2014,0,0,0
210547,2015,0,0,0
210547,2016,0,0,0
210547,2017,0,0,0
210547,2018,1,0,0
210547,2019,0,0,0
210547,2020,0,0,0
210650,2012,0,0,0
210650,2013,0,0,0
210650,2014,0,0,0
210650,2015,0,0,0
210650,2016,0,0,0
210650,2017,0,0,0
210650,2018,0,0,0
210650,2019,1,0,0
210650,2020,0,0,0
210700,2012,0,0,0
210700,2013,0,0,0
210700,2014,0,0,0
210700,2015,0,0,0
210700,2016,0,0,0
210700,2017,0,0,0
210700,2018,0,0,0
210700,2019,2,0,0
210700,2020,0,0,0
210750,2012,0,0,0
210750,2013,0,0,0
210750,2014,0,0,0
210750,2015,1,0,0
210750,2016,0,0,0
210750,2017,0,0,0
210750,2018,0,0,0
210750,2019,0,0,0
210750,2020,0,0,0
210770,2012,0,0,0
210770,2013,0,0,0
210770,2014,0,0,0
210770,2015,0,0,0
210770,2016,0,0,0
210770,2017,0,1,0
210770,2018,0,0,0
210770,2019,0,0,0
210770,2020,0,0,0
210860,2012,0,1,0
210860,2013,0,0,0
210860,2014,0,0,0
210860,2015,0,0,0
210860,2016,0,0,0
210860,2017,0,0,0
210860,2018,0,0,0
210860,2019,0,0,0
210860,2020,0,0,0
210910,2012,0,0,0
210910,2013,0,0,0
210910,2014,0,0,0
210910,2015,0,0,0
210910,2016,0,0,0
210910,2017,0,0,0
210910,2018,0,0,0
210910,2019,0,0,0
210910,2020,1,0,0
210960,2012,1,0,0
210960,2013,0,0,0
210960,2014,0,0,0
210960,2015,0,0,0
210960,2016,0,0,0
210960,2017,0,0,0
210960,2018,0,0,0
210960,2019,0,0,0
210960,2020,0,0,0
210990,2012,0,0,0
210990,2013,0,0,0
210990,2014,1,0,0
210990,2015,0,0,0
210990,2016,1,0,0
210990,2017,0,0,0
210990,2018,0,0,0
210990,2019,0,0,0
210990,2020,0,0,0
211000,2012,0,0,0
211000,2013,1,0,0
211000,2014,0,0,0
211000,2015,0,0,0
211000,2016,0,0,0
211000,2017,0,0,0
211000,2018,0,0,0
211000,2019,0,0,0
211000,2020,0,1,0
211070,2012,0,0,0
211070,2013,0,0,0
211070,2014,0,0,0
211070,2015,0,0,0
211070,2016,1,0,0
211070,2017,0,0,0
211070,2018,0,0,0
211070,2019,0,0,0
211070,2020,0,0,0
211085,2012,0,0,0
211085,2013,0,0,0
211085,2014,1,0,0
211085,2015,1,0,0
211085,2016,0,1,0
211085,2017,0,0,0
211085,2018,0,0,0
211085,2019,0,0,0
211085,2020,0,0,0
211090,2012,0,0,0
211090,2013,0,0,0
211090,2014,0,0,0
211090,2015,0,0,0
211090,2016,0,0,0
211090,2017,0,1,0
211090,2018,0,0,0
211090,2019,0,0,0
211090,2020,0,0,0
211120,2012,0,0,0
211120,2013,0,0,0
211120,2014,0,0,0
211120,2015,0,0,0
211120,2016,0,0,0
211120,2017,0,0,0
211120,2018,1,0,0
211120,2019,1,0,0
211120,2020,0,0,0
211130,2012,0,0,0
211130,2013,2,0,0
211130,2014,0,0,0
211130,2015,1,0,0
211130,2016,1,1,0
211130,2017,0,0,0
211130,2018,0,0,0
211130,2019,0,0,0
211130,2020,0,1,0
211170,2012,0,0,0
211170,2013,0,2,0
211170,2014,0,0,0
211170,2015,1,0,0
211170,2016,1,0,0
211170,2017,3,0,0
211170,2018,2,0,0
211170,2019,0,0,0
211170,2020,2,0,0
211220,2012,0,0,0
211220,2013,0,0,0
211220,2014,0,0,0
211220,2015,0,0,0
211220,2016,1,0,0
211220,2017,0,0,0
211220,2018,0,0,0
211220,2019,0,0,0
211220,2020,0,0,0
211230,2012,0,0,0
211230,2013,0,0,0
211230,2014,0,0,0
211230,2015,0,0,0
211230,2016,0,0,0
211230,2017,0,0,0
211230,2018,0,0,0
211230,2019,1,0,0
211230,2020,0,0,0
220005,2012,6,1,0
220005,2013,1,0,0
220005,2014,4,0,0
220005,2015,6,0,0
220005,2016,4,0,0
220005,2017,6,1,0
220005,2018,6,0,0
220005,2019,3,0,0
220005,2020,0,1,0
220020,2012,1,0,0
220020,2013,0,0,0
220020,2014,0,0,0
220020,2015,0,0,0
220020,2016,0,0,0
220020,2017,0,0,0
220020,2018,0,0,0
220020,2019,0,0,0
220020,2020,0,0,0
220027,2012,0,0,0
220027,2013,0,0,0
220027,2014,5,0,0
220027,2015,6,2,1
220027,2016,8,2,1
220027,2017,14,2,2
220027,2018,11,4,0
220027,2019,6,4,0
220027,2020,3,1,0
220157,2012,0,0,0
220157,2013,0,0,0
220157,2014,0,0,0
220157,2015,0,0,0
220157,2016,0,0,0
220157,2017,0,0,0
220157,2018,0,0,1
220157,2019,0,0,0
220157,2020,0,0,0
220173,2012,1,0,0
220173,2013,0,0,0
220173,2014,0,0,0
220173,2015,2,0,0
220173,2016,1,0,0
220173,2017,1,0,0
220173,2018,2,0,0
220173,2019,1,0,0
220173,2020,0,0,0
220205,2012,0,0,0
220205,2013,0,0,0
220205,2014,1,0,0
220205,2015,0,0,0
220205,2016,0,0,0
220205,2017,0,0,0
220205,2018,0,0,0
220205,2019,0,0,0
220205,2020,0,0,0
220209,2012,20,5,0
220209,2013,10,5,1
220209,2014,8,3,0
220209,2015,3,3,0
220209,2016,7,0,0
220209,2017,2,1,0
220209,2018,20,5,0
220209,2019,22,6,1
220209,2020,7,2,0
220211,2012,0,0,0
220211,2013,0,0,0
220211,2014,0,0,0
220211,2015,0,0,0
220211,2016,0,0,0
220211,2017,0,0,0
220211,2018,0,1,0
220211,2019,0,0,0
220211,2020,0,0,0
220255,2012,1,0,0
220255,2013,1,0,0
220255,2014,0,0,0
220255,2015,0,0,0
220255,2016,1,0,0
220255,2017,1,0,0
220255,2018,0,0,0
220255,2019,1,0,0
220255,2020,0,0,0
220270,2012,0,0,0
220270,2013,0,0,0
220270,2014,0,0,0
220270,2015,0,0,0
220270,2016,0,0,0
220270,2017,0,0,0
220270,2018,1,0,0
220270,2019,0,0,0
220270,2020,0,0,0
220271,2012,0,0,0
220271,2013,0,0,0
220271,2014,0,0,0
220271,2015,0,0,0
220271,2016,0,0,0
220271,2017,0,0,0
220271,2018,1,0,0
220271,2019,0,0,0
220271,2020,0,0,0
220290,2012,0,0,0
220290,2013,0,0,0
220290,2014,0,0,0
220290,2015,2,0,0
220290,2016,0,0,0
220290,2017,0,0,0
220290,2018,0,0,0
220290,2019,0,0,0
220290,2020,0,0,0
220310,2012,0,0,0
220310,2013,0,0,0
220310,2014,0,0,0
220310,2015,0,0,0
220310,2016,0,0,0
220310,2017,1,0,0
220310,2018,0,0,0
220310,2019,0,0,0
220310,2020,0,0,0
220327,2012,1,0,0
220327,2013,3,0,0
220327,2014,3,1,0
220327,2015,1,2,0
220327,2016,3,0,0
220327,2017,0,0,0
220327,2018,1,1,0
220327,2019,0,0,0
220327,2020,1,0,0
220345,2012,1,0,0
220345,2013,0,0,0
220345,2014,0,0,0
220345,2015,0,1,0
220345,2016,0,0,0
220345,2017,1,1,0
220345,2018,1,0,0
220345,2019,0,0,0
220345,2020,0,0,0
220375,2012,0,0,0
220375,2013,0,0,0
220375,2014,0,0,0
220375,2015,0,0,0
220375,2016,0,0,0
220375,2017,0,0,0
220375,2018,1,0,0
220375,2019,0,0,0
220375,2020,0,0,0
220390,2012,0,0,0
220390,2013,0,0,0
220390,2014,0,0,0
220390,2015,0,2,0
220390,2016,0,0,0
220390,2017,0,0,0
220390,2018,0,0,0
220390,2019,0,0,0
220390,2020,0,0,0
220415,2012,0,1,0
220415,2013,0,0,0
220415,2014,0,0,0
220415,2015,2,0,0
220415,2016,1,0,0
220415,2017,1,0,0
220415,2018,14,7,0
220415,2019,5,10,0
220415,2020,2,1,0
220430,2012,0,0,0
220430,2013,0,0,0
220430,2014,0,0,0
220430,2015,0,1,0
220430,2016,0,0,0
220430,2017,1,0,0
220430,2018,0,0,0
220430,2019,0,0,0
220430,2020,0,0,0
220435,2012,2,1,0
220435,2013,0,0,0
220435,2014,1,0,0
220435,2015,0,0,0
220435,2016,0,0,0
220435,2017,1,0,0
220435,2018,0,0,0
220435,2019,0,0,0
220435,2020,0,0,0
220450,2012,2,0,0
220450,2013,0,0,0
220450,2014,0,0,0
220450,2015,0,0,0
220450,2016,0,0,0
220450,2017,0,0,0
220450,2018,0,0,0
220450,2019,0,0,0
220450,2020,0,0,0
220455,2012,1,0,0
220455,2013,0,0,0
220455,2014,0,0,0
220455,2015,0,0,0
220455,2016,0,0,0
220455,2017,0,0,0
220455,2018,0,0,0
220455,2019,0,0,0
220455,2020,0,0,0
220480,2012,0,0,0
220480,2013,0,0,0
220480,2014,1,0,0
220480,2015,0,0,0
220480,2016,0,0,0
220480,2017,0,0,0
220480,2018,0,0,0
220480,2019,0,0,0
220480,2020,0,0,0
220515,2012,0,0,0
220515,2013,0,0,0
220515,2014,0,0,0
220515,2015,0,1,0
220515,2016,0,0,0
220515,2017,2,0,0
220515,2018,0,0,0
220515,2019,1,0,0
220515,2020,0,0,0
220550,2012,0,0,0
220550,2013,0,0,0
220550,2014,0,0,0
220550,2015,0,0,0
220550,2016,0,0,0
220550,2017,0,0,0
220550,2018,0,0,0
220550,2019,1,0,0
220550,2020,0,0,0
220553,2012,0,0,0
220553,2013,0,0,0
220553,2014,0,0,0
220553,2015,2,0,0
220553,2016,0,0,0
220553,2017,3,1,1
220553,2018,0,0,0
220553,2019,0,0,0
220553,2020,0,0,0
220595,2012,49,6,1
220595,2013,36,3,3
220595,2014,30,5,1
220595,2015,31,4,0
220595,2016,34,4,1
220595,2017,65,16,2
220595,2018,83,15,0
220595,2019,50,22,1
220595,2020,17,3,0
220650,2012,0,0,0
220650,2013,0,0,0
220650,2014,0,0,0
220650,2015,0,0,0
220650,2016,0,0,0
220650,2017,1,0,0
220650,2018,0,0,0
220650,2019,0,0,0
220650,2020,0,0,0
220660,2012,0,0,0
220660,2013,0,0,0
220660,2014,0,1,0
220660,2015,0,0,0
220660,2016,0,0,0
220660,2017,0,0,0
220660,2018,0,0,0
220660,2019,0,0,0
220660,2020,0,0,0
220670,2012,0,0,0
220670,2013,1,0,0
220670,2014,0,0,0
220670,2015,1,0,0
220670,2016,0,0,0
220670,2017,0,0,0
220670,2018,0,0,0
220670,2019,0,0,0
220670,2020,0,0,0
220720,2012,1,0,0
220720,2013,0,0,0
220720,2014,0,0,0
220720,2015,0,0,0
220720,2016,0,0,0
220720,2017,2,0,0
220720,2018,0,0,0
220720,2019,0,1,0
220720,2020,1,0,0
220770,2012,0,0,0
220770,2013,0,0,0
220770,2014,0,0,0
220770,2015,0,0,0
220770,2016,0,0,0
220770,2017,0,0,0
220770,2018,0,0,0
220770,2019,0,0,0
220770,2020,0,1,0
220777,2012,0,0,0
220777,2013,0,0,0
220777,2014,0,0,0
220777,2015,0,0,0
220777,2016,0,0,0
220777,2017,0,0,0
220777,2018,0,1,0
220777,2019,0,0,0
220777,2020,0,1,0
220780,2012,5,0,0
220780,2013,1,1,0
220780,2014,1,0,0
220780,2015,1,0,0
220780,2016,0,2,0
220780,2017,0,0,1
220780,2018,0,0,0
220780,2019,1,0,0
220780,2020,2,0,0
220800,2012,0,0,0
220800,2013,0,0,0
220800,2014,0,0,0
220800,2015,0,0,0
220800,2016,0,0,0
220800,2017,0,0,0
220800,2018,0,0,1
220800,2019,0,0,0
220800,2020,1,0,0
220820,2012,0,0,0
220820,2013,0,0,0
220820,2014,0,0,0
220820,2015,0,0,0
220820,2016,0,0,0
220820,2017,2,2,0
220820,2018,0,0,0
220820,2019,1,2,0
220820,2020,0,0,0
220850,2012,0,0,0
220850,2013,0,0,0
220850,2014,0,0,0
220850,2015,0,0,0
220850,2016,0,0,0
220850,2017,1,0,0
220850,2018,0,0,0
220850,2019,0,0,0
220850,2020,0,0,0
220865,2012,0,0,2
220865,2013,0,0,0
220865,2014,0,0,0
220865,2015,0,0,0
220865,2016,2,1,0
220865,2017,0,0,1
220865,2018,0,0,0
220865,2019,3,1,0
220865,2020,1,0,0
220920,2012,0,0,0
220920,2013,1,0,0
220920,2014,0,0,0
220920,2015,1,0,0
220920,2016,0,0,0
220920,2017,0,0,0
220920,2018,5,0,0
220920,2019,0,0,0
220920,2020,0,0,0
221020,2012,0,0,0
221020,2013,0,0,0
221020,2014,0,0,0
221020,2015,0,0,0
221020,2016,1,0,0
221020,2017,0,0,0
221020,2018,0,0,0
221020,2019,0,0,0
221020,2020,0,0,0
221030,2012,0,0,0
221030,2013,0,0,0
221030,2014,0,0,0
221030,2015,0,0,0
221030,2016,1,0,0
221030,2017,0,0,0
221030,2018,1,0,0
221030,2019,0,0,0
221030,2020,1,0,0
221060,2012,1,0,0
221060,2013,0,0,0
221060,2014,0,0,1
221060,2015,0,0,0
221060,2016,0,0,0
221060,2017,1,0,0
221060,2018,0,0,0
221060,2019,0,0,0
221060,2020,0,0,0
221065,2012,0,0,0
221065,2013,0,0,0
221065,2014,2,0,0
221065,2015,0,0,0
221065,2016,0,0,0
221065,2017,0,0,0
221065,2018,0,0,0
221065,2019,0,0,0
221065,2020,0,0,0
221070,2012,7,2,0
221070,2013,5,0,0
221070,2014,8,4,0
221070,2015,9,4,0
221070,2016,6,2,0
221070,2017,2,1,0
221070,2018,10,2,0
221070,2019,6,2,0
221070,2020,5,1,0
221100,2012,1,1,0
221100,2013,1,0,0
221100,2014,0,0,0
221100,2015,0,0,0
221100,2016,0,0,0
221100,2017,0,1,0
221100,2018,1,0,0
221100,2019,3,0,0
221100,2020,0,0,0
221130,2012,0,0,0
221130,2013,0,0,0
221130,2014,0,0,0
221130,2015,0,0,0
221130,2016,0,0,0
221130,2017,0,0,0
221130,2018,0,0,0
221130,2019,1,0,0
221130,2020,0,0,0
221150,2012,0,0,0
221150,2013,0,0,0
221150,2014,0,0,0
221150,2015,0,0,0
221150,2016,1,0,0
221150,2017,0,0,0
221150,2018,0,0,0
221150,2019,1,0,0
221150,2020,0,0,0
230010,2012,1,0,0
230010,2013,0,0,0
230010,2014,0,0,0
230010,2015,0,0,0
230010,2016,0,1,0
230010,2017,0,0,0
230010,2018,0,1,0
230010,2019,1,1,0
230010,2020,0,0,0
230110,2012,0,0,0
230110,2013,0,0,0
230110,2014,0,0,0
230110,2015,0,0,0
230110,2016,1,0,0
230110,2017,0,0,0
230110,2018,0,0,0
230110,2019,0,0,0
230110,2020,0,0,0
230120,2012,0,0,0
230120,2013,0,0,0
230120,2014,2,0,0
230120,2015,8,1,0
230120,2016,6,0,0
230120,2017,5,5,2
230120,2018,9,0,0
230120,2019,3,0,0
230120,2020,0,0,0
230130,2012,0,0,0
230130,2013,0,0,0
230130,2014,0,0,0
230130,2015,2,0,0
230130,2016,0,0,0
230130,2017,1,0,0
230130,2018,0,0,0
230130,2019,2,0,0
230130,2020,0,0,0
230170,2012,0,0,0
230170,2013,0,0,0
230170,2014,0,0,0
230170,2015,1,0,0
230170,2016,0,0,0
230170,2017,0,0,0
230170,2018,0,0,0
230170,2019,0,0,0
230170,2020,0,0,0
230190,2012,2,0,0
230190,2013,0,0,0
230190,2014,1,0,0
230190,2015,3,0,0
230190,2016,3,2,0
230190,2017,6,1,0
230190,2018,10,3,0
230190,2019,6,8,0
230190,2020,4,0,1
230200,2012,0,1,0
230200,2013,0,0,0
230200,2014,1,0,0
230200,2015,1,0,0
230200,2016,2,0,0
230200,2017,1,0,0
230200,2018,0,0,0
230200,2019,0,0,0
230200,2020,0,0,0
230240,2012,1,0,0
230240,2013,0,0,0
230240,2014,1,0,0
230240,2015,0,0,0
230240,2016,0,0,0
230240,2017,0,0,0
230240,2018,0,0,0
230240,2019,1,0,0
230240,2020,0,0,0
230250,2012,2,0,0
230250,2013,1,0,0
230250,2014,2,0,0
230250,2015,1,0,0
230250,2016,8,1,0
230250,2017,3,1,0
230250,2018,5,2,0
230250,2019,5,5,0
230250,2020,3,0,0
230260,2012,0,0,0
230260,2013,0,0,0
230260,2014,2,0,0
230260,2015,0,1,0
230260,2016,1,1,0
230260,2017,0,1,0
230260,2018,1,1,0
230260,2019,1,3,0
230260,2020,1,0,1
230270,2012,0,0,0
230270,2013,0,0,0
230270,2014,0,0,0
230270,2015,1,0,0
230270,2016,0,0,0
230270,2017,0,0,0
230270,2018,0,0,0
230270,2019,0,0,0
230270,2020,0,0,0
230280,2012,0,0,0
230280,2013,0,0,0
230280,2014,0,0,0
230280,2015,0,0,0
230280,2016,0,0,0
230280,2017,0,0,0
230280,2018,0,0,0
230280,2019,1,0,0
230280,2020,0,0,0
230330,2012,0,0,0
230330,2013,0,0,0
230330,2014,0,0,0
230330,2015,0,0,0
230330,2016,0,0,0
230330,2017,1,0,0
230330,2018,0,0,0
230330,2019,0,0,0
230330,2020,0,0,0
230350,2012,0,0,0
230350,2013,0,0,0
230350,2014,0,0,0
230350,2015,0,0,0
230350,2016,1,0,0
230350,2017,0,0,0
230350,2018,0,0,0
230350,2019,0,0,0
230350,2020,0,0,0
230360,2012,0,0,0
230360,2013,0,0,0
230360,2014,0,0,0
230360,2015,0,0,0
230360,2016,0,0,0
230360,2017,1,0,0
230360,2018,0,0,0
230360,2019,0,0,0
230360,2020,0,0,0
230370,2012,0,0,0
230370,2013,0,0,0
230370,2014,0,0,0
230370,2015,0,0,0
230370,2016,0,0,0
230370,2017,0,0,0
230370,2018,0,0,0
230370,2019,2,0,0
230370,2020,0,0,0
230380,2012,0,0,0
230380,2013,0,0,0
230380,2014,0,0,0
230380,2015,0,0,0
230380,2016,0,0,0
230380,2017,0,0,0
230380,2018,1,0,0
230380,2019,2,0,0
230380,2020,0,0,0
230410,2012,0,0,0
230410,2013,0,0,0
230410,2014,0,0,0
230410,2015,1,0,0
230410,2016,0,1,0
230410,2017,0,0,0
230410,2018,0,0,0
230410,2019,0,0,0
230410,2020,0,0,0
230420,2012,0,0,0
230420,2013,0,0,0
230420,2014,0,0,0
230420,2015,1,1,0
230420,2016,0,0,0
230420,2017,1,0,0
230420,2018,1,1,0
230420,2019,0,3,0
230420,2020,1,1,1
230426,2012,1,0,0
230426,2013,0,0,0
230426,2014,0,0,0
230426,2015,0,0,0
230426,2016,0,0,0
230426,2017,0,0,0
230426,2018,0,0,0
230426,2019,0,0,0
230426,2020,0,0,0
230430,2012,0,0,0
230430,2013,0,0,0
230430,2014,0,0,0
230430,2015,0,0,0
230430,2016,0,0,0
230430,2017,1,0,0
230430,2018,0,0,0
230430,2019,1,0,0
230430,2020,0,0,0
230440,2012,1,0,0
230440,2013,0,0,0
230440,2014,0,3,0
230440,2015,2,0,0
230440,2016,1,2,2
230440,2017,2,0,0
230440,2018,6,0,1
230440,2019,1,0,0
230440,2020,3,0,1
230445,2012,0,0,0
230445,2013,0,0,0
230445,2014,0,0,0
230445,2015,0,0,0
230445,2016,0,0,0
230445,2017,1,1,0
230445,2018,0,0,0
230445,2019,0,0,0
230445,2020,0,0,0
230490,2012,0,0,0
230490,2013,0,0,0
230490,2014,0,0,0
230490,2015,0,0,0
230490,2016,0,0,0
230490,2017,0,0,0
230490,2018,2,0,0
230490,2019,1,0,0
230490,2020,0,0,0
230550,2012,0,0,0
230550,2013,0,0,0
230550,2014,1,0,0
230550,2015,0,0,0
230550,2016,0,0,0
230550,2017,0,0,0
230550,2018,0,0,0
230550,2019,0,0,0
230550,2020,0,0,0
230565,2012,0,1,0
230565,2013,0,0,0
230565,2014,0,0,0
230565,2015,0,0,0
230565,2016,0,0,0
230565,2017,0,0,0
230565,2018,0,0,0
230565,2019,0,0,0
230565,2020,0,0,0
230570,2012,0,0,0
230570,2013,0,0,0
230570,2014,0,0,0
230570,2015,0,0,0
230570,2016,0,0,0
230570,2017,0,0,0
230570,2018,0,0,0
230570,2019,0,0,0
230570,2020,1,0,0
230580,2012,0,0,0
230580,2013,0,0,0
230580,2014,0,0,0
230580,2015,0,0,0
230580,2016,1,0,0
230580,2017,1,0,0
230580,2018,0,0,0
230580,2019,0,0,0
230580,2020,0,0,0
230590,2012,0,0,0
230590,2013,0,0,0
230590,2014,0,0,0
230590,2015,1,1,0
230590,2016,0,0,0
230590,2017,1,0,0
230590,2018,0,0,0
230590,2019,0,0,0
230590,2020,0,0,0
230630,2012,0,0,0
230630,2013,0,0,0
230630,2014,0,0,0
230630,2015,0,0,0
230630,2016,0,0,0
230630,2017,0,0,0
230630,2018,0,1,0
230630,2019,0,0,0
230630,2020,0,0,0
230640,2012,0,0,0
230640,2013,0,0,0
230640,2014,0,0,0
230640,2015,0,0,0
230640,2016,0,0,0
230640,2017,0,0,0
230640,2018,0,1,0
230640,2019,0,0,0
230640,2020,0,0,0
230710,2012,0,2,0
230710,2013,0,1,0
230710,2014,1,0,0
230710,2015,0,0,0
230710,2016,7,2,0
230710,2017,7,0,0
230710,2018,5,0,0
230710,2019,3,3,0
230710,2020,3,0,0
230720,2012,5,1,0
230720,2013,0,0,0
230720,2014,1,0,0
230720,2015,0,0,0
230720,2016,0,0,0
230720,2017,2,0,0
230720,2018,4,0,0
230720,2019,1,1,0
230720,2020,6,1,0
230730,2012,2,0,0
230730,2013,1,0,1
230730,2014,4,1,0
230730,2015,1,3,0
230730,2016,5,0,0
230730,2017,2,1,0
230730,2018,10,1,0
230730,2019,3,3,0
230730,2020,3,2,1
230750,2012,0,0,0
230750,2013,0,0,0
230750,2014,0,0,0
230750,2015,0,0,0
230750,2016,0,0,0
230750,2017,0,0,0
230750,2018,0,0,0
230750,2019,1,0,0
230750,2020,0,0,0
230760,2012,0,0,0
230760,2013,1,1,0
230760,2014,0,1,0
230760,2015,0,0,0
230760,2016,0,0,0
230760,2017,1,0,0
230760,2018,0,0,0
230760,2019,0,0,0
230760,2020,0,0,0
230770,2012,0,0,0
230770,2013,0,0,0
230770,2014,0,0,0
230770,2015,0,0,0
230770,2016,0,1,0
230770,2017,2,1,0
230770,2018,0,0,0
230770,2019,3,0,0
230770,2020,2,1,0
230810,2012,0,0,0
230810,2013,0,0,0
230810,2014,0,0,0
230810,2015,0,0,0
230810,2016,0,1,0
230810,2017,0,0,0
230810,2018,0,0,0
230810,2019,0,1,0
230810,2020,0,0,0
230830,2012,0,0,0
230830,2013,0,0,0
230830,2014,0,0,0
230830,2015,1,0,0
230830,2016,2,0,0
230830,2017,1,0,0
230830,2018,0,0,1
230830,2019,2,0,0
230830,2020,1,0,0
230840,2012,37,18,0
230840,2013,18,6,0
230840,2014,42,15,2
230840,2015,52,10,0
230840,2016,24,15,0
230840,2017,26,5,1
230840,2018,13,3,0
230840,2019,5,1,0
230840,2020,3,0,0
230850,2012,0,0,0
230850,2013,0,0,0
230850,2014,0,0,0
230850,2015,0,0,0
230850,2016,1,0,0
230850,2017,0,0,0
230850,2018,0,0,0
230850,2019,0,0,0
230850,2020,0,0,0
230860,2012,0,0,0
230860,2013,0,0,0
230860,2014,0,0,0
230860,2015,0,0,0
230860,2016,0,0,0
230860,2017,0,0,0
230860,2018,0,0,0
230860,2019,1,0,0
230860,2020,0,0,0
230870,2012,0,0,0
230870,2013,0,0,0
230870,2014,0,0,0
230870,2015,0,0,0
230870,2016,0,0,0
230870,2017,1,0,0
230870,2018,0,0,0
230870,2019,0,0,0
230870,2020,0,0,0
230880,2012,0,0,0
230880,2013,0,0,0
230880,2014,0,0,0
230880,2015,0,0,0
230880,2016,0,0,0
230880,2017,0,0,0
230880,2018,0,0,0
230880,2019,1,0,0
230880,2020,0,0,0
230920,2012,0,0,0
230920,2013,0,0,0
230920,2014,0,0,0
230920,2015,0,0,0
230920,2016,0,1,0
230920,2017,0,2,0
